prod_name,brand_name,marked_price,discounted_price,rating,rating_count,size,product_link,img_link
Women Canvas Cargo Trousers,H&M,,,4.4,20,26,https://www.myntra.com/trousers/hm/hm-women-canvas-cargo-trousers/20242460/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20242460/2022/10/1/3f31abf7-a702-466e-bbf9-886fae268ccd1664599835571Canvascargotrousers4.jpg"
Unisex Solid Bayaband Clogs,Crocs,3495,2271,4.4,1.4,UK10,https://www.myntra.com/flip-flops/crocs/crocs-unisex-white-bayaband-clogs/2211502/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2211502/2017/11/27/11511769273200-Crocs-Unisex-Sandals-2221511769273081-1.jpg"
Women Trousers,KASSUALLY,1599,799,4.1,7.4,26,https://www.myntra.com/trousers/kassually/kassually-women-black-trousers/12723704/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/10/11/f3b7eb35-ea09-4bd6-b0e7-9de4157b14bd1602370012077-1.jpg"
Women 3 Piece Blazer Co-Ords Set,Athena,3499,1994,4,29,XS,https://www.myntra.com/co-ords/athena/athena-women-maroon-3-piece-blazer-co-ords-set/20380970/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20380970/2022/10/13/cc0895cc-cfb4-4338-bfa7-dac4313959221665645066309AthenaMaroonThreePieceBlazerCo-Ordset1.jpg"
Men Slim Fit Cargos Trousers,IVOC,2399,1103,3.9,1.5,30,https://www.myntra.com/trousers/ivoc/ivoc-men-olive-slim-fit-pure-cotton-cargos-trousers/16119774/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16119774/2021/11/17/e9c84e47-a9d8-4d34-8b66-df65e81a19561637132978233IVOCMenOliveGreenSlimFitCargosTrousers1.jpg"
Women Skinny High Jeans,H&M,,,4.2,63,27,https://www.myntra.com/jeans/hm/hm-women-blue-skinny-high-jeans/17575912/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17575912/2022/3/19/d2301cf2-86f2-422f-9937-c460f7a39e731647681927365SkinnyHighJeans1.jpg"
Men Analogue Watch,WROGN,2899,1014,4.4,6.9,Onesize,https://www.myntra.com/watches/wrogn/wrogn-men-silver-toned-analogue-watch-wrg00048a/13036796/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13036796/2021/1/6/bb6d18c9-39c1-4632-bc4a-f452606965ef1609906124788-WROGN-Men-Silver-Toned-Analogue-Watch-WRG00048A-802160990612-1.jpg"
Women Skinny Fit Jeans,DOLCE CRUDO,2399,911,4.2,5.2,34,https://www.myntra.com/jeans/dolce-crudo/dolce-crudo-women-black-skinny-fit-high-rise-clean-look-stretchable-jeans/10942736/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/11/7/bdd09925-e2b7-431a-ba49-8fcc9b688ff51573148802565-1.jpg"
Air Force 1 '07 LV8 Sneakers,Nike,,,4.3,1,UK6,https://www.myntra.com/casual-shoes/nike/nike-men-perforations-air-force-1-07-lv8-leather-regular-sneakers/21252246/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21252246/2023/1/10/8f04f370-d216-4064-b38e-6134d032f9c91673330009950-Nike-Air-Force-1-07-LV8-Mens-Shoes-1361673330009618-1.jpg"
Women Pearl & Beauty Roll-On,Nivea,199,119,4.6,10.5,0-50 ML,https://www.myntra.com/deodorant/nivea/nivea-women-pearl--beauty-roll-on-deodorant-50-ml/9686493/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/9686493/2022/6/6/3d9554a4-fd09-45c1-9b20-1622be70c03c1654516433147-NIVEA-Women-Pearl--Beauty-Roll-On-Deodorant-50-ml-5231654516-1.jpg"
Men Colourblocked IDP Sneakers,Puma,4499,2699,4.4,1.3,UK9,https://www.myntra.com/casual-shoes/puma/puma-men-white--black-colourblocked-idp-sneakers/17350726/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17350726/2022/5/12/1fbba260-8584-4d2a-86fa-a5fa91ddad701652344722392-Puma-Men-White--Black-Colourblocked-IDP-Sneakers-87416523447-1.jpg"
Women Kurta Set With Dupatta,KALINI,3699,887,4,4.5,XXL,https://www.myntra.com/kurta-sets/kalini/kalini-women-maroon-embroidered-gotta-patti-kurta-with-palazzos--with-dupatta/17062988/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17062988/2022/2/5/f864acf1-f5b1-423e-9e43-137b0f588ebf1644056622967KALINIWomenMaroonEmbroideredPleatedKurtawithSharara1.jpg"
Women Walking Shoes,Red Tape,6599,1781,4.4,54,UK4,https://www.myntra.com/sports-shoes/red-tape/red-tape-women-white-mesh-high-top-walking-shoes/20735914/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20735914/2022/11/14/717922e2-0c50-4918-9ed5-976aa20c6ab91668395887156SportsShoes1.jpg"
LQDCELL Method Running Shoes,Puma,6999,3289,4.6,14,UK3,https://www.myntra.com/sports-shoes/puma/puma-women-black-lqdcell-method-running-shoes/12282244/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12282244/2022/8/22/82fc6058-9b66-4047-a9ef-dabee173054d1661161872412PumaWomenBlackLQDCELLMethodRunningShoes1.jpg"
Men Single-Breasted Blazer,Mast & Harbour,5999,3899,4.1,30,38,https://www.myntra.com/blazers/mast--harbour/mast--harbour-men-navy-blue-tailored-fit-checked-single-breasted-casual-blazer/12311740/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12311740/2021/1/27/062915b4-73a3-4fcd-92c1-ddf6c0e75b301611739266323-Mast--Harbour-Men-Navy-Blue-Regular-Fit-Checked-Single-Breas-1.jpg"
Women Kurta with Palazzos With Dupatta,Libas,2999,1199,4.4,6.4,XS,https://www.myntra.com/kurta-sets/libas/libas-women-black-pure-cotton-kurta-with-palazzos--with-dupatta/13747924/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13747924/2021/7/28/ae85480a-ffa2-4231-8383-642813e4656d1627457565125-Libas-Women-Black-Regular-Straight-Pure-Cotton-Kurta--Palazz-1.jpg"
Women Yoke Design Kurta with Trousers With Dupatta,Indo Era,6199,1921,4.1,1.4,XXL,https://www.myntra.com/kurta-sets/indo-era/indo-era-women-yellow-floral-yoke-design-regular-kurta-with-trousers--with-dupatta/15508918/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15508918/2021/10/6/b1732025-43d1-4413-9843-090cd40a6f591633518810684-Indo-Era-Women-Yellow-Floral-Yoke-Design-Regular-Kurta-with--1.jpg"
Men Perforated Sneakers,SPYKAR,,,0,0,UK6,https://www.myntra.com/casual-shoes/spykar/spykar-men-perforated-sneakers/21899502/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21899502/2023/2/8/45bd78ce-fc87-436c-aa5a-e827b89747af1675872695622MenBlackLaceupSneakers1.jpg"
Super-Size Trolley Bag,Safari,9499,2949,4,2.2,M,https://www.myntra.com/trolley-bag/safari/safari-printed-hardsided-super-size-trolley-bag/13171870/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13171870/2021/1/19/aef71636-3fad-4a06-9dff-25179997dea61611038593172-Safari-Unisex-Printed-Hardsided-Super-Size-Trolley-Bag-26816-7.jpg"
Men Running Shoes,Campus,1799,1349,4.2,1.2,UK7,https://www.myntra.com/sports-shoes/campus/campus-men-grey-mesh-running-shoes/13655870/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13655870/2022/7/21/01a12e7d-2398-47df-87e9-4e67bfa7caeb1658380697133-Campus-Men-Grey-Mesh-Running-Shoes-681658380696790-1.jpg"
Men Striped Sneakers,Mast & Harbour,2699,863,4.1,2.5,UK10,https://www.myntra.com/casual-shoes/mast--harbour/mast--harbour-men-white-striped-sneakers/17097806/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17097806/2022/2/10/aa9f5212-f2eb-4531-b836-1df0c3d3fe2d1644484313283MastHarbourMenWhiteStripedSneakers1.jpg"
Slim Fit Casual Shirt,Powerlook,1449,1139,0,0,42,https://www.myntra.com/shirts/powerlook/powerlook-men-slim-fit-tartan-checks-checked-casual-shirt/21718206/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21718206/2023/1/27/2789eee6-703e-4b31-9ef8-2c979d6e010c1674801692769PowerlookMenOrangeSlimFitTartanChecksCheckedCasualShirt1.jpg"
Men Regular Fit Sustainable Casual Shirt,HERE&NOW,1949,899,4.3,4.9,40,https://www.myntra.com/shirts/herenow/herenow-men-white-regular-fit-solid-sustainable-casual-shirt/4425878/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/4425878/2018/5/11/935ce5fa-3571-4d63-8a41-32507c34fb771526040411112-HERENOW-Men-White-Regular-Fit-Solid-Casual-Shirt-261526040410974-1.jpg"
Floral Crepe Midi Dress,AASK,2899,869,4.3,16,S,https://www.myntra.com/dresses/aask/aask-floral-crepe-midi-dress/21401628/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21401628/2023/1/3/46fa6464-1496-495d-abed-7edfdac2e4831672759032435AASKPurpleFloralCrepeShirtMidiDress1.jpg"
Men Sneakers,HIGHLANDER,1990,875,4,5.9,UK11,https://www.myntra.com/casual-shoes/highlander/highlander-men-white-sneakers/11097156/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11097156/2019/12/10/b8d45a95-161f-442c-9e69-6997e05f25ff1575980861980-HIGHLANDER-Men-White-Sneakers-4301575980859728-1.jpg"
Women Yoke Design Kurta with Palazzos With Dupatta,Indo Era,6399,1983,4,1.8,S,https://www.myntra.com/kurta-sets/indo-era/indo-era-women-white-floral-yoke-design-regular-mirror-work-kurta-with-palazzos--with-dupatta/15508982/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15508982/2021/9/29/de692647-2943-4d0e-a70c-b9469a15a79e1632905308754IndoEraWhiteEmbroideredStraightKurtaWithPalazzoWithDupattaSe1.jpg"
Hurricane Smartwatch,Fire-Boltt,8999,1699,4.2,3.7,43 mm,https://www.myntra.com/smart-watches/fire-boltt/fire-boltt-black-hurricane-smartwatch-34bswaay/18855400/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18855400/2022/12/1/f0fcd6cb-23f5-486a-930b-94f20b0b61aa1669895071157-Fire-Boltt-Black-Hurricane-Smartwatch-34BSWAAY-5761669895070-1.jpg"
Women Kurta Set,LABEL AISHWARYRIKA,,,0,0,M,https://www.myntra.com/kurta-sets/label-aishwaryrika/label-aishwaryrika-women-ethnic-embroidered-sequinned-notch-neck-kurta-with-palazzos/21365202/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21365202/2022/12/31/490ec64b-eb14-4730-89b2-5aa59648bc111672464590001KurtaSets1.jpg"
Icon Buzz Smart Watch,NOISE,4999,1799,4.4,49,Onesize,https://www.myntra.com/smart-watches/noise/noise-colorfit-icon-buzz-bluetooth-calling-smart-watch-with-voice-assistance/20964446/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20964446/2022/12/12/64f6e8cd-00aa-47c8-a770-1b109d9df4a91670828910803-NOISE-ColorFit-Icon-Buzz-Bluetooth-Calling-Smart-Watch-with--1.jpg"
Men Chronograph Watch,Fossil,9995,5497,4.4,3.2,Onesize,https://www.myntra.com/watches/fossil/fossil-men-black-chronograph-watch-ch2600sor/9037489/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/9037489/2022/10/21/7bf52fc3-a93b-4242-b4b0-51d51616d36f1666334976638FossilMenBlackChronographWatchCH2600_SOR1.jpg"
Unisex Analogue Watch,Fastrack,,,4.3,3.8,Onesize,https://www.myntra.com/watches/fastrack/fastrack-unisex-black-dial--silicon-straps-analogue-watch-38024pp25/15471534/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15471534/2022/4/19/a6313188-f82f-412e-ad7b-09d82a1827871650344201285-Fastrack-Unisex-Black-Dial--Silicon-Straps-Analogue-Watch-38-5.jpg"
Men Mesh Running Shoes,Champs,2199,1605,0,0,UK7,https://www.myntra.com/sports-shoes/champs/champs-men-mesh-running-non-marking-shoes/21324102/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21324102/2022/12/27/6d962e6d-e57b-47a6-940a-a8a5457bc60e1672155145414ChampsAURA-ONMenslightweightSportShoes1.jpg"
Floral Waist Cut-Out Dress,SASSAFRAS,2498,1174,4.4,1.3,XS,https://www.myntra.com/dresses/sassafras/sassafras-red--beige-floral-waist-cut-out-maxi-dress/17787796/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17787796/2022/4/19/b38a6c93-d709-4aa6-a4f1-e0010ecf78be1650366228666SASSAFRASRedBeigeFloralWaistCut-OutMaxiDress1.jpg"
Typography Print T-shirt,Huetrap,1099,296,4,14.9,XL,https://www.myntra.com/tshirts/huetrap/huetrap-men-beige--black-typography-printed-sustainable-t-shirt/11148764/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/12/12/1aab2a18-6774-4f83-b292-fe301755a3351576102551329-1.jpg"
Women Analogue Watch,DressBerry,3299,1319,4.4,1.3,Onesize,https://www.myntra.com/watches/dressberry/dressberry-women-rose-gold-toned-analogue-watch-mfb-pn-wth/8448557/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/8448557/2022/6/20/b33a51b6-4ef4-41e3-b309-6af282138bd61655709393104-DressBerry-Women-Rose-Gold-Toned-Analogue-Watch-MFB-PN-WTH-5-7.jpg"
Square Toe T-Strap Flats,RINDAS,1999,499,4,15,EURO37,https://www.myntra.com/flats/rindas/rindas-women-square-toe-t-strap-flats/21455270/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21455270/2023/1/8/c0b13c1f-611d-4432-bc6d-e8bb463b01fc1673130611988RINDASGreyPartyBlockSandals1.jpg"
Women Printed Kurta Set With Dupatta,KALINI,3843,883,3.3,14,S,https://www.myntra.com/kurta-sets/kalini/kalini-women-floral-printed-kurta-with-trousers--dupatta/21320942/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21320942/2022/12/27/aeb5364c-9221-4944-8567-aae54e728ab81672136428569KALINIWomenOrangeStraightPrintedKurtaWithTrouserDupatta1.jpg"
Calm Blue and Beige Ethnic Motifs Print Kurta,Varanga,2999,689,4.1,4.5,S,https://www.myntra.com/kurtas/varanga/varanga-calm-blue-and-beige-ethnic-motifs-print-kurta/13769458/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13769458/2021/7/8/86b11f07-7040-4dce-ad9f-1780e9ac26691625713714184-Varanga-sea-green-gota-patti-embroidery-yoke-digital-printed-1.jpg"
Men Metaflash Running Shoes,HRX by Hrithik Roshan,5599,3079,4.1,70,UK7,https://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-white-men-metaflash-running-shoes/8326917/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/8326917/2022/4/25/5fc47319-9c35-483d-8e3e-862b019fa1a21650874238535HRXbyHrithikRoshanMenWhiteMenMetaflashRunningShoes1.jpg"
Voyage Amazon Woods Perfume,Park Avenue,330,214,4.4,3.1,100-150 ML,https://www.myntra.com/perfume-and-body-mist/park-avenue/park-avenue-signature-collection-voyage-amazon-woods-intense-premium-perfume-spray-120-ml/17210466/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17210466/2022/4/8/6b2cffa7-3e19-457f-953c-00101369c0a11649421931992-Park-Avenue-AMAZON-WOODS-Perfume-Spray-120ml-472164942193168-1.jpg"
Pompom Lace Hem Rayon Kurta,Anouk,1799,719,4.1,10.8,XS,https://www.myntra.com/kurtas/anouk/anouk-navy-blue-striped-rayon-straight-kurta-with-pompom-lace-hem/10297647/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10297647/2021/1/21/8548a7ff-1c4e-476d-9cf3-5496bc5e3c8f1611224460739-Anouk-Navy-Blue-Striped-Rayon-Straight-Kurta-With-Pompom-Lac-1.jpg"
Women T Bezel Bracelet Watch,Calvin Klein,,,0,0,Onesize,https://www.myntra.com/watches/calvin-klein/calvin-klein-women-twisted-bezel-bracelet-style-analogue-watch-25200013-gold/21727520/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21727520/2023/2/6/8ce814c0-63cb-4dca-a929-5a39335b28a61675667423246-Calvin-Klein-Women-Pink-Dial--Rose-Gold-Toned-Stainless-Stee-1.jpg"
Men Slim Fit Casual Shirt,HIGHLANDER,1099,593,4.2,8.4,39,https://www.myntra.com/shirts/highlander/highlander-men-white-slim-fit-casual-shirt/2050688/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2050688/2018/2/5/11517823120338-HIGHLANDER-Men-White-Slim-Fit-Solid-Casual-Shirt-5911517823120124-1.jpg"
Men Cotton Casual Shirt,Roadster,999,649,4.2,30.1,40,https://www.myntra.com/shirts/roadster/roadster-men-black-pure-cotton-sustainable-casual-shirt/2127876/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2127876/2017/11/23/11511431472633-Roadster-Men-Black-Regular-Fit-Solid-Casual-Shirt-8801511431472500-1.jpg"
15 Inch Laptop Overnighter-45L,Tommy Hilfiger,10999,3249,4.3,1.9,S,https://www.myntra.com/trolley-bag/tommy-hilfiger/tommy-hilfiger-navy-blue-striped-15-inch-laptop-overnighter---45-litres/15197990/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15197990/2021/10/1/72c61899-c50f-4cc5-8fb3-b1226bf5f7a31633067312766-Tommy-Hilfiger-Unisex-Trolley-Bag-4661633067312270-1.jpg"
Men Single-Breasted Blazer,HERE&NOW,5999,2999,3.2,4,38,https://www.myntra.com/blazers/herenow/herenow-men-navy-blue-solid-single-breasted-blazer/19460986/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19460986/2022/11/10/091c5f8d-23cf-4932-b066-a1ac077d311a1668076545697-HERENOW-Men-Blazers-581668076545098-1.jpg"
Solid Straight Kurta,GERUA,1099,406,4.1,6.5,M,https://www.myntra.com/kurtas/gerua/gerua-women-grey-solid-straight-kurta/2526076/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2526076/2018/3/9/11520583817821-GERUA-Women-Kurtas-5741520583817647-1.jpg"
Men Slim Fit Formal Blazer,MANQ,5999,2219,4,88,34,https://www.myntra.com/blazers/manq/manq-men-black-slim-fit-solid-single-breasted-formal-blazer/10777836/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10777836/2019/10/16/d9ae4409-16a9-4f7e-83b1-2022d3bf353c1571215965504-MANQ-Men-Blazers-6291571215962908-1.jpg"
Smashic Brand Logo Shoes,Puma,4499,2699,0,0,UK9,https://www.myntra.com/casual-shoes/puma/puma-smashic-brand-logo-printed-casual-sneakers-shoes/21767244/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21767244/2023/1/31/ce9c89f5-ab94-4754-8f56-00a6747173e41675143770544PumaSmashicUnisexSneakers1.jpg"
Women Kurta with Salwar,Sangria,2199,989,4,18,XL,https://www.myntra.com/kurta-sets/sangria/sangria-women-navy-blue-pure-cotton-kurta-with-salwar/19059868/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19059868/2022/7/11/3ae6903f-52e8-44ba-8aa3-d9501434749c1657548256970SangriaWomenEthnicMotifsPrintedKurtawithPants1.jpg"
Women Georgette Kurta,LABEL AISHWARYRIKA,,,0,0,XS,https://www.myntra.com/kurtas/label-aishwaryrika/label-aishwaryrika-women-colourblocked-thread-work-georgette-anarkali-kurta/21684916/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21684916/2023/1/24/70ba8876-7446-4ea0-8d1c-7462f6ba06d11674554771560Kurtas1.jpg"
Women Kurta with Trousers With Dupatta,Libas,3499,1434,4.4,4.7,S,https://www.myntra.com/kurta-sets/libas/libas-women-green-kurta-with-trousers--with-dupatta/15258048/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15258048/2021/9/6/a5a4b340-d0b2-44c2-bf0d-7d4733a6413f1630920975833-Libas-Women-Kurta-Sets-1441630920974980-1.jpg"
Epic Plus Smart Watch,Fire-Boltt,9999,1299,4.5,7,43 mm,https://www.myntra.com/smart-watches/fire-boltt/fire-boltt-epic-plus-with-spo2--heart-rate-tracking--touchscreen-smartwatch-45bswaay13/21283770/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21283770/2022/12/28/8e3fe50e-7fa0-4491-9f1c-b787e61f9bb21672213676250-Epic-Plus-9741672213676032-1.jpg"
Floral Cotton Kurta Set,Libas,4999,1999,4.4,77,XL,https://www.myntra.com/kurta-sets/libas/libas-women-off-white--floral-mirror-detail-cotton-straight-kurta--palazzos-with-dupatta/17487188/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17487188/2022/3/21/a621da63-c4fc-4e1c-8042-8068573c30021647856325087-Libas-Women-Kurta-Sets-9531647856324545-1.jpg"
Women Embroidered Kurta with Trousers With Dupatta,Anubhutee,4899,1714,4.2,4.9,XXL,https://www.myntra.com/kurta-sets/anubhutee/anubhutee-women-navy-blue-ethnic-motifs-embroidered-thread-work-kurta-with-trousers--with-dupatta/16331376/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16331376/2021/12/2/b8c4f90f-683c-48d2-b8ac-19891a87c0651638428628378KurtaSets1.jpg"
Women Printed Kurta with Trousers With Dupatta,KALINI,3635,872,4,2.7,M,https://www.myntra.com/kurta-sets/kalini/kalini-women-blue-floral-printed-kurta-with-trousers--with-dupatta/18119958/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18119958/2022/5/2/7989345f-3f73-4aa1-b802-4343ddee58da1651485521793KALINIWomenBlueEmbroideredPanelledKurtiwithTrousersWithDupat7.jpg"
Women Spread Collar Shirt,A.T.U.N.,3999,799,3.4,2,XL/XXL,https://www.myntra.com/shirts/atun/atun-women-spread-collar-shirt/21748490/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21748490/2023/1/30/7e845576-99aa-4885-a6bf-eb46bcb69f2f1675050463107ATUNWomenFuchsiaRelaxedPartyShirt1.jpg"
Men Black Regular Jeans,H&M,,,4.4,2.7,28,https://www.myntra.com/jeans/hm/hm-men-black-regular-jeans/15193862/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15193862/2021/8/19/6d3d17a8-8e7d-4606-a795-779f54e9a06f1629350038736RegularJeans1.jpg"
Men Cotton Sustainable Casual Shirt,HERE&NOW,1999,899,4.4,6.9,44,https://www.myntra.com/shirts/herenow/herenow-men-maroon-pure-cotton-sustainable-casual-shirt/7288105/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/7288105/2018/10/24/a059288c-512c-468a-87d4-ce36b52840441540360274049-HERENOW-Men-Shirts-5241540360273894-1.jpg"
Cotton Yoke Design Kurta  Set,Libas,3499,1434,4.4,2.7,M,https://www.myntra.com/kurta-sets/libas/libas-women-black-pure-cotton-yoke-design-panelled-kurta-with-palazzos--dupatta/15055280/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15055280/2021/8/23/cc05048f-e86b-46da-b2da-420fabb59cf11629694542345-Libas-Women-Kurta-Sets-1261629694541678-1.jpg"
Men 511 Slim Fit Jeans,Levis,3199,1599,4.3,38,28,https://www.myntra.com/jeans/levis/levis-men-blue-511-slim-fit-light-fade-stretchable-jeans/18074926/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18074926/2022/9/16/659b76e1-2102-4b2e-9512-a31fe36a75781663327343553-Levis-Men-Blue-511-Slim-Fit-Light-Fade-Stretchable-Jeans-879-1.jpg"
Checked Slim Fit Casual Shirt,Powerlook,1449,899,0,0,40,https://www.myntra.com/shirts/powerlook/powerlook-tartan-checked-slim-fit-oversize-drop-shoulder-casual-shirt/21896716/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21896716/2023/2/9/39fd1633-e51f-4866-8812-6f1f734c71a51675951964858PowerlookMenBlackSlimFitTartanChecksCheckedCasualShirt1.jpg"
Embroidered Kurta with Trousers & Dupatta,Varanga,3999,999,4.2,6.2,S,https://www.myntra.com/kurta-sets/varanga/varanga-women-magenta--gold-toned-embroidered-kurta-with-trousers--dupatta/13647608/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13647608/2021/3/2/dd82eca7-3453-4fec-ae49-0f0b13d7f5591614669872253-Varanga-Women-Kurta-Sets-8471614669870339-1.jpg"
Men Walking Shoes,Red Tape,6799,1835,3.6,2,UK7,https://www.myntra.com/sports-shoes/red-tape/red-tape-men-beige-mesh-walking-shoes/20576334/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20576334/2023/2/13/fc2b0d0e-186f-45af-859a-462036b6426c1676287055504-Red-Tape-Men-Beige-Mesh-Walking-Shoes-1781676287055123-1.jpg"
Embroidered Chikankari Kurta,LABEL AISHWARYRIKA,,,0,0,XL,https://www.myntra.com/kurtas/label-aishwaryrika/label-aishwaryrika-embroidered-georgette-chikankari-anarkali-kurta/21684956/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21684956/2023/1/24/477ec318-d59b-42aa-bbe9-19736fab45b41674563655673Kurtas1.jpg"
Striped Kurta Sets,KALINI,3196,799,4.1,32,S,https://www.myntra.com/kurta-sets/kalini/kalini-kalini-women-green-striped-kurta-with-trousers--dupatta/21082388/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21082388/2022/12/5/7f77e6a6-7198-4aa0-a2df-76c6f58850da1670251734080KurtaSets1.jpg"
