prod_name,brand_name,marked_price,discounted_price,rating,rating_count,size,product_link,img_link
Women Yoke Design Kurta Sets,Indo Era,6999,1539,4.3,5.5,XS,https://www.myntra.com/kurta-sets/indo-era/indo-era-women-yoke-design-straight-kurta-and-palazzo-with-dupatta-/13962282/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13962282/2021/7/5/26f8c8a9-e900-4510-9fb0-ac42f029442c1625483017312-Indo-Era-Beigh-Embroidered-Straight-Kurta-Palazzo-With-Dupat-1.jpg"
Printed A-Line Kurta,Vishudh,1949,545,3.9,2,XL,https://www.myntra.com/kurtas/vishudh/vishudh-women-mustard-printed-a-line-kurta/8274733/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/8274733/2019/4/23/040ef12b-4287-493c-bce4-33294fbaf3851556011654587-Vishudh-Women-Mustard-Printed-A-Line-Kurta-6181556011652907-1.jpg"
Regular Fit Indigo Checks,Roadster,1899,873,4.1,1,42,https://www.myntra.com/shirts/roadster/roadster-men-navy-blue--magenta-pink-regular-fit-checked-casual-shirt/10863018/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10863018/2019/11/21/49f8c1fa-a4aa-45a8-960f-c5ad8eae3fde1574328384416-Roadster-Men-Navy-Blue--Pink-Regular-Fit-Checked-Casual-Shir-1.jpg"
Men Slim Fit Easy-Iron Shirt,H&M,,,4.4,53,40,https://www.myntra.com/shirts/hm/hm-men-white-slim-fit-easy-iron-shirt/15193816/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15193816/2021/8/19/782dae36-2a77-4dfa-a2e4-38c36f7158811629354015336SlimFitEasy-ironshirt1.jpg"
Men Core 1.0 Running shoes,HRX by Hrithik Roshan,4999,2499,4.3,55,UK6,https://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-grey-woven-design-core-10-running-shoes/11752830/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11752830/2022/4/6/942255ae-d275-4ec5-b66d-4c03ffcd0f6e1649213873292HRXbyHrithikRoshanMenGreyWovenDesignCore10Runningshoes1.jpg"
Women Bootcut Jeans,High Star,1099,799,4.2,3.4,26,https://www.myntra.com/jeans/high-star/high-star-women-black-bootcut-high-rise-clean-look-stretchable-jeans/13265560/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/12/17/fa195744-12a1-478f-afa1-0e0e6e0a9f8c1608195868579-1.jpg"
Epic Plus Smart Watch,Fire-Boltt,9999,1299,4.2,6,43 mm,https://www.myntra.com/smart-watches/fire-boltt/fire-boltt-epic-plus-spo2--heart-rate-tracking-with-touchscreen-smartwatch-45bswaay11/21283784/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21283784/2022/12/28/ab980135-26dc-4ec7-8734-386e4a60bbd31672213689649-Epic-Plus-2961672213689422-1.jpg"
Men Slim Fit Jeans,HIGHLANDER,1849,684,3.9,7.3,30,https://www.myntra.com/jeans/highlander/highlander-men-black-slim-fit-mid-rise-clean-look-stretchable-cropped-jeans/2948543/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2948543/2022/11/7/1f658a5b-c4a6-4229-9f28-cb5762b87e1e1667824835968HIGHLANDERMenBlackSlimFitMid-RiseCleanLookStretchableCropped1.jpg"
Men Solid Sneakers,HIGHLANDER,1990,736,4,3.2,UK6,https://www.myntra.com/casual-shoes/highlander/highlander-men-white-sneakers/12068006/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12068006/2021/2/2/827fc0dc-1c8f-4e1d-8d51-b264d6bde9761612240207017-HIGHLANDER-Men-White-Sneakers-7941612240205832-6.jpg"
Regular-Fit Track Pants,Technosport,,,0,0,M,https://www.myntra.com/track-pants/technosport/technosport-regular-fit-antimicrobial-sports-track-pants/21848292/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21848292/2023/2/4/bd0cd675-0295-403b-bec7-c0134a1f8adc1675502569094TechnosportMenTrackPant1.jpg"
Icon Buzz Smart Watch,NOISE,4999,1799,4.3,1.6,Onesize,https://www.myntra.com/smart-watches/noise/noise-colorfit-icon-buzz-bluetooth-calling-smart-watch-with-voice-assistance-midnight-gold/16934968/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16934968/2022/1/25/e6822d1a-cb04-4e26-9a78-b7433f153b8d1643104442228SmartWatches1.jpg"
Slim Fit Ethnic Blazer,INVICTUS,7499,4124,4.2,33,36,https://www.myntra.com/blazers/invictus/invictus-navy-velvet-slim-fit-ethnic-bandhgala-blazer/1826038/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/1826038/2018/1/4/11515060883484-INVICTUS-Navy-Velvet-Slim-Fit-Blazer-9761515060883369-1.jpg"
Women Parallel Trousers,SASSAFRAS,1399,643,4,9.6,26,https://www.myntra.com/trousers/sassafras/sassafras-women-black-parallel-trousers/1688043/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/1688043/2019/5/22/255bf9f5-f5aa-463a-bfec-284b909e96561558519949079-SASSAFRAS-Women-Black-Solid-Smart-Fit-Flat-Front-Trousers-53-1.jpg"
Asymmetric Kurta with Trousers,Berrylicious,4110,1850,0,0,M,https://www.myntra.com/kurta-sets/berrylicious/berrylicious-asymmetric-floral-embroidered-beads-and-stones-kurta-with-trousers/21941090/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21941090/2023/2/11/9a603d33-9b84-4959-90db-79114a16ef0b1676113677726BerryliciousEmbroidredKurtaSet1.jpg"
Men Polo Collar T-shirt,Louis Philippe Sport,1299,766,4.4,73,S,https://www.myntra.com/tshirts/louis-philippe-sport/louis-philippe-sport-men-teal-polo-collar-t-shirt/18762136/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18762136/2022/6/29/6fbf52c7-6438-491c-92ee-4da69a7939971656501567738-Louis-Philippe-Sport-Men-Teal-Polo-Collar-Slim-Fit-T-shirt-4-1.jpg"
Women Printed Kurta with Trousers With Dupatta,Libas,2999,1229,4.5,91,L,https://www.myntra.com/kurta-sets/libas/libas-women-blue-floral-printed-pure-cotton-kurta-with-trousers--with-dupatta/17487034/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17487034/2022/3/22/45c3d4ff-d73d-483e-8a3f-c8b53aac011e1647942998695-Libas-Women-Kurta-Sets-6811647942997927-1.jpg"
Men Walking Shoes,Red Tape,6099,1646,4.2,1,UK6,https://www.myntra.com/sports-shoes/red-tape/red-tape-men-black-mesh-walking-shoes/20282900/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20282900/2022/10/5/b054f3a5-499c-417c-bbfb-7c19363e7d4b1664980622938SportsShoes1.jpg"
Men Slim Fit Jeans,SPYKAR,3499,2449,0,0,30,https://www.myntra.com/jeans/spykar/spykar-men-slim-fit-light-fade-stretchable-jeans/17556106/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17556106/2023/1/11/d81d3c07-7a10-4e0f-9ba1-f1c6df7ce3411673430189260-SPYKAR-Men-Slim-Fit-Light-Fade-Stretchable-Jeans-35516734301-1.jpg"
Men Cotton Joggers,Roadster,2399,1199,3.7,6.8,28,https://www.myntra.com/trousers/roadster/roadster-men-green-pure-cotton-joggers/1923646/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/1923646/2018/10/9/4047301c-1394-4f63-8110-4db695b893e71539082423667-Roadster-Men-Green-Regular-Fit-Solid-Joggers-187153908242205-1.jpg"
Solid Round Neck T-shirt,Roadster,799,383,4.1,5.3,L,https://www.myntra.com/tshirts/roadster/roadster-men-black-solid-round-neck-t-shirt/2475892/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2475892/2018/4/3/11522732991435-Roadster-Men-Black-Solid-Round-Neck-T-shirt-1531522732991218-1.jpg"
Pure Cotton Relaxed Fit Jeans,MANGO,3590,3410,0,0,26,https://www.myntra.com/jeans/mango/mango-women-pure-cotton-relaxed-fit-heavy-fade-acid-wash-jeans/19540964/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19540964/2023/1/3/f7e82358-5cc5-473d-8205-f356a792877f1672748825162-MANGO-Women-Jeans-7751672748824457-1.jpg"
Women Mid-Top Sneakers,Layasa,1999,799,1.5,,UK8,https://www.myntra.com/casual-shoes/layasa/layasa-women-colourblocked-mid-top-sneakers/21320466/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21320466/2022/12/27/39d74db6-ac5f-41d7-ab7c-7d6b933dac4b1672134934441LayasaWomenWhiteColourblockedSneakers7.jpg"
Air 3S True Wireless Earbuds,Realme,4999,2499,4.1,7,Onesize,https://www.myntra.com/headphones/realme/realme-buds-air-3s-true-wireless-earbuds/21269296/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21269296/2022/12/23/082d7a8a-49af-4c00-8a56-1bf6ab2c98541671768439204-Realme-Unisex-Headphones-7361671768438448-1.jpg"
Men Analogue Watch,Fossil,10995,7146,4.5,35,Onesize,https://www.myntra.com/watches/fossil/fossil-men-brown-analogue-watch/1327201/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/1327201/2021/5/11/b5339b06-0a6d-47ab-99cf-abd8c75c45131620703933170-Fossil-Men-Brown-Analogue-Watch-2141620703932660-1.jpg"
Women Kurta Set With Dupatta,KALINI,3599,999,4.1,5,M,https://www.myntra.com/kurta-sets/kalini/kalini-women-floral-embroidered-kurta-with-sharara--dupatta/21663208/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21663208/2023/1/24/10971152-7d1e-4319-a99c-598ef30145651674547402520KALINIWomenGreenFloralEmbroideredKurtawithShararaWithDupatta1.jpg"
Cosmos Luxe 2.0 Smart Watch,pebble,9999,4199,4.7,2,Onesize,https://www.myntra.com/smart-watches/pebble/pebble-cosmos-luxe-20-smart-watch-pfb34/21414268/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21414268/2023/1/11/33b8a821-0f58-4ba6-9dde-89aa8570441c1673413469212-pebble-Cosmos-Luxe-20-Smart-Watch-PFB34-9971673413468758-1.jpg"
Men Training Rapid Dry Joggers,HRX by Hrithik Roshan,2399,1439,4.1,4,S,https://www.myntra.com/track-pants/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-teal-blue-slim-solid-training-rapid-dry-antimicrobial-joggers/11012148/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11012148/2020/3/17/26cabfc0-6d70-4b4e-8416-ff8b3fcbd2f11584432270618-HRX-by-Hrithik-Roshan-Men-Blue-Solid-Training-Rapid-Dry-Anti-1.jpg"
Printed A-Line Kurta,Anouk,1799,719,4.3,6.7,XXL,https://www.myntra.com/kurtas/anouk/anouk-women-off-white--navy-printed-a-line-kurta/2322790/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2322790/2022/4/18/666cbacb-d93b-4bfc-9f6d-1c7f400817291650285011912AnoukWomenOff-WhiteNavyPrintedA-LineKurta1.jpg"
Hurricane Smartwatch,Fire-Boltt,8999,1699,4.2,1.5,43 mm,https://www.myntra.com/smart-watches/fire-boltt/fire-boltt-grey-hurricane-smartwatch-34bswaay/18855426/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18855426/2022/11/29/b01a0537-61c8-4cd8-937b-746746569acc1669726262269Fire-BolttGreyHurricaneSmartwatch34BSWAAY1.jpg"
Printed Cotton Pure Cotton T-shirt,HRX by Hrithik Roshan,699,419,4.3,63.3,S,https://www.myntra.com/tshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-yellow-printed-cotton-pure-cotton-t-shirt/1700944/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/1700944/2019/6/8/488007ef-c65e-4a2f-a92b-65b6846894861559989274078-HRX-by-Hrithik-Roshan-Men-Yellow-Printed-Round-Neck-T-Shirt--1.jpg"
Cotton Pure Cotton T-shirt Regular Fit,H&M,,,4.2,8,XS,https://www.myntra.com/tshirts/hm/hm-men-white-solid-cotton-pure-cotton-t-shirt-regular-fit/11468714/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11468714/2022/2/7/cbdd604f-1341-47a9-92c6-2fe6078e89821644231911509-HM-Men-White-Solid-Cotton-Pure-Cotton-T-shirt-Regular-Fit-42-1.jpg"
Woven Design Kanjeevaram Pure Silk Saree,AVANTIKA FASHION,2999,1409,4.3,2,Onesize,https://www.myntra.com/sarees/avantika-fashion/avantika-fashion-woven-design-zari-pure-silk-kanjeevaram-saree/21719556/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21719556/2023/1/27/7ff6262f-ac6e-400b-af16-8d7a3bde12d21674806822715Sarees1.jpg"
Women Kurta with Trousers,Varanga,5999,995,4,1.9,S,https://www.myntra.com/kurta-sets/varanga/varanga-women-navy-blue--grey-ethnic-motifs-embroidered-handloom-kurta-with-palazzos/14275540/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14275540/2021/5/11/8b8dd633-6d47-4956-bfee-a44c24e841ef1620709758728VarangaWomenNavyBlue1.jpg"
Women Running Shoes,HRX by Hrithik Roshan,2999,1349,4.1,8,UK3,https://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-black-woven-design-running-shoes/19001926/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19001926/2022/12/1/61614675-5735-4798-a47e-c38628fd182a1669870089856-HRX-by-Hrithik-Roshan-Women-Sports-Shoes-2681669870089624-1.jpg"
Women Super Skinny Fit Jeans,Levis,2899,1304,4.4,10,26,https://www.myntra.com/jeans/levis/levis-women-blue-710-super-skinny-fit-heavy-fade-stretchable-jeans/18069160/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18069160/2022/9/17/e517cb7a-05b9-47ff-ab75-20a0ff3925c91663417622455-Levis-Women-Blue-710-Super-Skinny-Fit-Heavy-Fade-Stretchable-1.jpg"
Men RENEW RUN 2 Running Shoes,Nike,7195,5756,4.1,16,UK8,https://www.myntra.com/sports-shoes/nike/nike-men-black-renew-run-2-running-shoes/13328014/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13328014/2021/1/25/b0086c0a-55b2-47fb-a014-05183b9eb7381611567045712-Nike-Renew-Run-2-Mens-Running-Shoe-8511611567043829-1.jpg"
Slim Fit Casual Shirt,Dennis Lingo,1849,610,4.1,2.3,38,https://www.myntra.com/shirts/dennis-lingo/dennis-lingo-men-white-slim-fit-casual-shirt/14094532/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/4/15/8fed2273-4e15-44b6-b18d-be3244d45af91618486559096-1.jpg"
Women Printed Kurta with Trousers With Dupatta,Libas,2999,1499,4.5,28,S,https://www.myntra.com/kurta-sets/libas/libas-women-blue-floral-printed-pure-cotton-kurta-with-trousers--dupatta/19165052/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19165052/2022/10/10/993afbab-1da3-4b04-85bd-783a1205eeea1665400425938LibasWomenBlueFloralPrintedPureCottonKurtawithTrousersDupatt1.jpg"
Women Cotton Anarkali Kurta,GULMOHAR JAIPUR,2699,1199,0,0,M,https://www.myntra.com/kurtas/gulmohar-jaipur/gulmohar-jaipur-women-ethnic-motifs-printed-mirror-work-cotton-anarkali-kurta/21290240/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21290240/2022/12/23/3fede424-bb72-45b7-987c-6e2bb6dd64011671792412590GULMOHARJAIPURWomenBrownGeometricYokeDesignMirrorWorkAnarkal1.jpg"
Solid Shoulder Bag,DressBerry,3599,1619,4.5,2.1,Onesize,https://www.myntra.com/handbags/dressberry/dressberry-blue-solid-shoulder-bag/2034456/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2034456/2023/1/3/d6db5d7f-1276-48a1-aaae-320295b5cece1672747669801-DressBerry-Blue-Solid-Shoulder-Bag-6691672747669374-1.jpg"
Printed Basic Jumpsuit,J Turritopsis,1199,839,4.1,53,M,https://www.myntra.com/jumpsuit/j-turritopsis/j-turritopsis-blue--orange-foil-printed-basic-jumpsuit/18169424/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18169424/2022/5/6/8c743b4d-1b6e-4194-886e-7f7f5482b1aa1651805675496WomensRayonFoilPrintedJjumpsuitWithOneSidePocket1.jpg"
Ethnic Motifs Cotton Dress,NAVIYATA,1299,844,0,0,M,https://www.myntra.com/dresses/naviyata/naviyata-ethnic-motifs-midi-cotton-dress/21532448/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21532448/2023/1/13/4fa37213-209c-4a58-9942-f3199cd928591673590398314NAVIYATABlueEthnicMotifsMidiDress1.jpg"
Men Slim Fit Casual Shirt,HIGHLANDER,1149,574,4.1,11.1,40,https://www.myntra.com/shirts/highlander/highlander-men-white--sea-green-slim-fit-striped-casual-shirt/2347551/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2347551/2019/12/3/fb88c67b-d735-48cc-8554-9374a95ba35b1575363237983-HIGHLANDER-Men-White--Light-Blue-Slim-Fit-Striped-Casual-Shi-1.jpg"
Men Analogue and Digital Watch,Roadster,2899,1159,4.3,5,Onesize,https://www.myntra.com/watches/roadster/the-roadster-lifestyle-co-men-black-multi-function-analogue-and-digital-watch-mfb-pn-sm-1708/9460049/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/9460049/2022/6/17/7886cbfe-cef2-4af4-86b6-d60fb3b2525f1655465213416-The-Roadster-Lifestyle-Co-Men-Black-Multi-Function-Analogue--1.jpg"
Airdopes 121v2 M TWS Earbuds,boAt,2990,1299,4,3.9,Onesize,https://www.myntra.com/headphones/boat/boat-airdopes-121v2-m-tws-earbuds-with-14-hours-playback-led-indicator---active-black/18177188/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18177188/2022/5/23/b7bf7516-df55-418f-b3a6-de001c90490c1653284224068-boAt-Airdopes-121v2-M-TWS-Earbuds-with-14-Hours-Playback-LED-1.jpg"
Men Ealing Running Shoes,Puma,4299,2149,4.3,42,UK6,https://www.myntra.com/sports-shoes/puma/-puma-men-navy-blue--mustard-yellow-woven-upper-ealing-running-shoes-/17663256/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17663256/2022/10/17/0ac95d4b-9589-42e0-98f2-278e5148dcb71666009856310-Puma-Men-Navy-Blue--Mustard-Yellow-Woven-Upper-Ealing-Runnin-1.jpg"
Total Repair 5 Hair Care Set,LOreal,1173,703,4.5,41,Onesize,https://www.myntra.com/hair-care-kit/loreal/loreal-paris-total-repair-5-shampoo-704ml-conditioner-1925ml--serum-40ml-combo/14408614/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14408614/2021/9/7/924bc68f-dca5-4436-8c90-e55b3dcd66081631001835564-LOreal-Paris-Total-Repair-5-Shampoo-704ml-Conditioner-1925ml-1.jpg"
Women Printed Top with Skirt,MABISH by Sonal Jain,4299,2149,4.5,27,XXL,https://www.myntra.com/co-ords/mabish-by-sonal-jain/mabish-by-sonal-jain-women-yellow-printed-crop-top-with-draped-skirt/19691606/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19691606/2022/9/15/e9279630-d120-4817-a5d5-5c874e8a3f071663246180596DressesDIVYANKWomenDressesDIVYANKWomenLoungeShortsLeadingLad1.jpg"
Printed Straight Kurta,Varanga,2199,593,4.1,7.8,L,https://www.myntra.com/kurtas/varanga/varanga-women-pink--white-printed-cotton-straight-kurta/10235727/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10235727/2022/4/18/ff52f1d5-0cef-4153-8097-dea969c26fcf1650284986646VarangaWomenPinkWhitePrintedStraightKurta1.jpg"
Women Bandhani Printed Kurta,Anouk,1699,679,4.4,2.4,XS,https://www.myntra.com/kurtas/anouk/anouk-women-black--orange-bandhani-printed-kurta/14376546/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14376546/2021/6/11/3a61f2ab-7905-4efc-84e8-df1f74fa08201623409397327-Anouk-Women-Kurtas-1031623409396642-1.jpg"
Ready to Wear Saree,MABISH by Sonal Jain,4299,2149,4,41,M,https://www.myntra.com/sarees/mabish-by-sonal-jain/mabish-by-sonal-jain-magenta-ruffled-ready-to-wear-saree/19691570/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19691570/2022/9/15/a2c635d9-cafe-4f61-8a6a-7f6b7b499cdc1663245889571DressesDIVYANKWomenDressesDIVYANKWomenLoungeShortsLeadingLad1.jpg"
Floral Crepe A-Line Dress,Tokyo Talkies,999,529,4.3,87,XL,https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-black-floral-crepe-a-line-dress/16099806/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16099806/2021/11/15/2a7eba03-9757-4998-871c-56edc9e22bbb1636990940188TokyoTalkiesBlackFloralCrepeA-LineDress1.jpg"
Men Slim Fit Jeans,Levis,4099,2049,4.4,14,28,https://www.myntra.com/jeans/levis/levis-men-black-511-slim-fit-light-fade-stretchable-jeans/18973640/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18973640/2022/9/22/17b1efa1-04fd-4cfa-870f-265136b204671663837527312-Levis-Men-Black-511-Slim-Fit-Light-Fade-Stretchable-Jeans-33-1.jpg"
Polo Collar T-shirt,Roadster,899,512,4.1,3.2,L,https://www.myntra.com/tshirts/roadster/roadster-men-white-polo-collar-t-shirt/2303672/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2303672/2022/4/21/6d15aad3-8abe-41c2-8588-d810b3e3b5071650544498724RoadsterMenWhitePoloCollarT-shirt1.jpg"
