prod_name,brand_name,marked_price,discounted_price,rating,rating_count,size,product_link,img_link
Men Pure Cotton Polo T-shirt,Levis,1599,799,4.3,27,M,https://www.myntra.com/tshirts/levis/levis-men-grey-melange-self-design-polo-collar-pure-cotton-t-shirt/18087696/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18087696/2022/7/18/64441fe7-02bf-4a8a-afa6-a0cb4bc76db31658133191101-Levis-Men-Grey-Melange-Self-Design-Polo-Collar-Pure-Cotton-T-1.jpg"
Women Yoke Design Kurta with Sharara With Dupatta,Libas,4999,2499,4.5,23,S,https://www.myntra.com/kurta-sets/libas/libas-women-fuchsia-floral-yoke-design-kurta-with-sharara--with-dupatta/19674584/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19674584/2022/9/2/85ebde39-92f4-4b1c-9375-9b8e8cd7ac911662114157657-Libas-Women-Kurta-Sets-6991662114156882-1.jpg"
Women Printed Night suit Set,PRETTY LOVING THING,1050,682,4.4,3,XS,https://www.myntra.com/night-suits/pretty-loving-thing/pretty-loving-thing-women-yellow--red-printed-top--shorts-night-suit-pltpjst021yellowxs/20307392/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20307392/2022/10/21/e8c49d93-5880-4b11-b590-958a584ffbe61666356385314-PRETTY-LOVING-THING-Women-Yellow--Red-Printed-Top--Shorts-Ni-1.jpg"
Slim Fit Casual Shirt,HERE&NOW,1899,699,3.7,7,38,https://www.myntra.com/shirts/herenow/herenow-men-slim-fit-printed-casual-shirt/20226196/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20226196/2022/9/30/12bd4ee5-7780-49cf-95c7-9deefecbe9331664488764889Shirts1.jpg"
Men Ripstop Cargo Trousers,H&M,2999,2699,4.6,1,44,https://www.myntra.com/trousers/hm/hm-men-black-regular-fit-ripstop-cargo-trousers/19410152/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19410152/2022/8/6/824c973b-5780-4bfa-a5e0-fccafc4f86d91659768408901RegularFitRipstopcargotrousers4.jpg"
Cotton Slim Fit Casual Shirt,HIGHLANDER,1999,399,4.1,11,40,https://www.myntra.com/shirts/highlander/highlander-men-white-cotton-slim-fit-horizontal-stripes-striped-casual-shirt/20502038/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20502038/2022/10/22/7518849c-cf37-4059-9d30-777bd8900a801666453433973Shirts1.jpg"
Men Straight Fit Jeans,HIGHLANDER,1649,626,3.7,15,30,https://www.myntra.com/jeans/highlander/highlander-men-blue-straight-fit-light-fade-stretchable-jeans/18114068/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18114068/2022/5/2/5e0c34e2-36e1-4936-a7a7-b420cbe575581651480214978HIGHLANDERMenBlueStraightFitMildlyDistressedLightFadeStretch1.jpg"
Storm Call Smart Watch,boAt,7990,1999,4.1,7,Onesize,https://www.myntra.com/smart-watches/boat/boat-storm-call-169-inch-hd-display-with-bluetooth-calling-smartwatch/20980806/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20980806/2022/12/6/cec69a86-17f9-43da-bafa-8f9c2061dede1670309635928-boAt-Storm-call-169-inch-HD-display-with-bluetooth-calling-S-1.jpg"
Women Wide High Jeans,H&M,,,4.5,1,26,https://www.myntra.com/jeans/hm/hm-women-wide-high-jeans/21470556/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21470556/2023/1/9/f0d448fd-80d6-4027-a433-61236370f65b1673263996033WideHighJeans1.jpg"
Basic Jumpsuit,KASSUALLY,2699,1295,4.5,13,S,https://www.myntra.com/jumpsuit/kassually/kassually-black-solid-basic-jumpsuit/20331474/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20331474/2022/10/17/8d4f8707-372e-4875-bae2-7a280c4552291665987879787-KASSUALLY-Black-Solid-Basic-Jumpsuit-5731665987879175-1.jpg"
Pure Cotton Casual Shirt,Roadster,1999,1099,3,,38,https://www.myntra.com/shirts/roadster/the-roadster-lifestyle-co-men-pure-cotton-casual-shirt/17050524/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17050524/2022/12/20/126ca60d-1c54-4d7f-ac40-6bccd16b1f931671539456963-Roadster-Men-Shirts-4591671539456422-1.jpg"
Men Pure Cotton Casual Shirt,Levis,3599,1799,4.3,4,40,https://www.myntra.com/shirts/levis/levis-men-blue-solid-slim-fit-pure-cotton-casual-shirt/18974250/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18974250/2023/1/24/c5329fc0-6b70-4a47-a789-9076635073cb1674554911265LevisMenBlueSolidSlimFitPureCottonCasualShirt1.jpg"
Women Solid Slim Fit Jeans,AMERICAN EAGLE OUTFITTERS,,,0,0,27,https://www.myntra.com/jeans/american-eagle-outfitters/american-eagle-outfitters-women-solid-slim-fit-high-rise-jeans/21333410/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21333410/2022/12/28/21a2da1a-49e0-4e5e-b406-04223b874fa31672224620337AMERICANEAGLEOUTFITTERSWomenBlueSlimFitHigh-RiseLightFadeJea1.jpg"
Men Running Run Fusion Shoes,Reebok,,,0,0,UK10,https://www.myntra.com/sports-shoes/reebok/reebok-men-running-run-fusion-xtreme-shoes/21332498/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21332498/2022/12/28/777dac28-982c-4348-8deb-d89c682d67211672225108704MensReebokRunningRunFusionXtremeShoes1.jpg"
Pack of 3 Formal Shirt,Marks & Spencer,,,4.4,8,43,https://www.myntra.com/shirts/marks--spencer/marks--spencer-men-white-slim-fit-solid-pack-of-3-formal-shirt/8224715/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/8224715/2019/12/3/8d3ef057-57e5-43db-9e15-d9f0783784181575373567710-Marks--Spencer-Men-White-Slim-Fit-Solid-Pack-of-3-Formal-Shi-1.jpg"
Floral Print Fit and Flare Dress,Harpa,1699,815,4.2,3.5,XL,https://www.myntra.com/dresses/harpa/harpa-black-floral-print-fit-and-flare-dress/6767278/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/6767278/2018/6/18/10329330-ee25-4ce0-acb0-7e310c86006b1529311470303-na-8461529311470122-1.jpg"
Women Printed Kurta,KALINI,1499,374,4.4,10,S,https://www.myntra.com/kurtas/kalini/kalini-women-turquoise-blue-printed-kurta/20528232/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20528232/2022/10/28/f8d201ce-fa04-4063-937d-703dae56a6b61666930162050KALINIWomenTurquoiseBlueThreadWorkKurta1.jpg"
Men Running Sports Shoes,HRX by Hrithik Roshan,3499,1399,0,0,UK10,https://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-flyknit-textile-running-sports-shoes/21846716/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21846716/2023/2/6/062e4698-70f0-4b91-88d3-e4dcdaa8c88e1675665008519HRXbyHrithikRoshanMenNavyBlueTextileRunningShoes1.jpg"
Women Printed Kurta Set,Sangria,4599,1747,3.9,2,M,https://www.myntra.com/kurta-sets/sangria/sangria-women-pink-printed-thread-work-chanderi-silk-kurta--trousers-with-dupatta/20397340/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20397340/2022/11/24/b25cc595-e0fe-4162-a61e-ba0f9915837f1669282866766-Women-Pink-Ethnic-Motifs-Print--Embroidered-Straight-Kurta-w-1.jpg"
Cotton Floral A-Line Dress,Femella,,,0,0,M,https://www.myntra.com/dresses/femella/femella-cotton-floral-a-line-dress/21261366/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21261366/2022/12/21/7f9459ec-324f-48be-bb99-5e2eb783e29d1671601947580FemellaPurpleFloralA-LineDress1.jpg"
Women Analogue Watch,ESPRIT,9200,6900,0,0,Onesize,https://www.myntra.com/watches/esprit/esprit-women-embellished-dial--bracelet-style-straps-analogue-watch-es1l251m0055/20972498/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20972498/2022/12/9/e82826b1-3b84-4486-a1c6-6c05f75b36051670584746031ESPRITWomenEmbellishedDialBraceletStyleStrapsAnalogueWatchES1.jpg"
Men Reversible Textured Belt,ZEVORA,1999,499,4,2,28,https://www.myntra.com/belts/zevora/zevora-men-reversible-textured-belt/13691068/buy,
Men Smart Tapered Fit Trousers,DENNISON,2599,805,3.9,3.1,40,https://www.myntra.com/trousers/dennison/dennison-men-grey-smart-tapered-fit-casual-trousers/8881403/buy,
Drop Earrings,DressBerry,1499,449,4.3,6,Onesize,https://www.myntra.com/earrings/dressberry/dressberry-silver-toned-contemporary-drop-earrings/20099702/buy,
Men Slim Tapered Fit Jeans,Roadster,1699,968,3.8,3.5,30,https://www.myntra.com/jeans/roadster/roadster-men-black-slim-tapered-fit-mid-rise-clean-look-stretchable-jeans/8962431/buy,
Women Solid Velvet Block Pumps,DressBerry,2199,1099,4,9,EURO41,https://www.myntra.com/heels/dressberry/dressberry-women-black-solid-velvet-block-pumps/20895844/buy,
Round Neck Boxy Pure Cotton T-shirt,Kook N Keech,1199,839,4.4,1.3,L,https://www.myntra.com/tshirts/kook-n-keech/kook-n-keech-women-black-printed-round-neck-boxy-pure-cotton-t-shirt/10926786/buy,
Rose Gold-Plated Jewellery Set,Priyaasi,7530,2409,4.5,81,Onesize,https://www.myntra.com/jewellery-set/priyaasi/priyaasi-rose-gold-plated-cz--american-diamond-studded-handcrafted-jewellery-set/10590658/buy,
Men Sneakers,Woakers,3299,725,3.3,68,UK9,https://www.myntra.com/casual-shoes/woakers/woakers-men-white-sneakers/16648662/buy,
Sunglasses with UV Lens,H&M,,,4,,M,https://www.myntra.com/sunglasses/hm/hm-men-brown-sunglasses/17186056/buy,
Self Design Top,Harpa,1299,623,4.2,5.4,M,https://www.myntra.com/tops/harpa/harpa-blue-self-design-top/13594080/buy,
Men Reversible Leather Belt,Louis Philippe,2299,1149,4.1,1,32,https://www.myntra.com/belts/louis-philippe/louis-philippe-men-black--brown-reversible-leather-belt/20323180/buy,
Antimicrobial Active T-shirt,Technosport,,,0,0,S,https://www.myntra.com/tshirts/technosport/technosport-men-antimicrobial-active-t-shirt/21790260/buy,
Men Printed Casual Shirt,LOCOMOTIVE,1599,575,4.1,42,40,https://www.myntra.com/shirts/locomotive/locomotive-men-black-printed-slim-fit-casual-shirt/17434968/buy,
RLO1414-36-PINK/NAVY Walking,Red Tape,4899,1322,4.4,24,UK3,https://www.myntra.com/sports-shoes/red-tape/red-tape-women-rlo1414-36-pinknavy-walking-sport-shoes/19642372/buy,
Woven Design Kanjeevaram Pure Silk Saree,AVANTIKA FASHION,2499,1399,3.3,2,Onesize,https://www.myntra.com/sarees/avantika-fashion/avantika-fashion-woven-design-zari-pure-silk-kanjeevaram-saree/21363456/buy,
Women Solid Tights,HRX by Hrithik Roshan,1899,569,4,4.3,XS,https://www.myntra.com/tights/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-grey-melange-solid-tights/2488701/buy,
Men Driving Shoes,HIGHLANDER,1548,681,4.1,24,UK6,https://www.myntra.com/casual-shoes/highlander/highlander-men-navy-blue-driving-shoes/14336856/buy,
Slim Fit Striped Casual Shirt,HIGHLANDER,2199,571,4.3,4,40,https://www.myntra.com/shirts/highlander/highlander-men-white-slim-fit-horizontal-stripes-striped-casual-shirt/20377664/buy,
Women Mules Flats,Kiana,1599,767,4.3,1.3,EURO37,https://www.myntra.com/flats/kiana/kiana-women-white--pink-embellished-ethnic-mules-flats/17792884/buy,
Men Flex Experience Running,Nike,4995,3246,4.1,9,UK6,https://www.myntra.com/sports-shoes/nike/nike-men-grey-flex-experience-running-shoes/19935214/buy,
Men Flex Experience Running,Nike,4995,3246,4.1,9,UK6,https://www.myntra.com/sports-shoes/nike/nike-men-grey-flex-experience-running-shoes/19935214/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19935214/2023/1/17/005d1899-9d12-4133-9689-c8762fe3ae4c1673930783464NikeMenGreyFlexExperienceRunningShoes1.jpg"
Kurta with Trousers & Dupatta,Varanga,5999,1499,4.1,20,S,https://www.myntra.com/kurta-sets/varanga/varanga-women-mauve-ethnic-motifs-embroidered-kurta-with-trousers--dupatta/18544290/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18544290/2022/6/6/33ab2cb3-9dc3-4243-80a2-27047008861f1654516932395-varanga-mauve--embroidered-kurta-with-straight-pant-and-dupa-1.jpg"
Sun SPF50+ Light Gel - 50 ml,Cetaphil,1080,972,4.7,2,40-50 ML,https://www.myntra.com/sunscreen/cetaphil/cetaphil-sun-spf50-light-gel-with-vitamin-e---50-ml/20628108/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20628108/2022/11/22/200c3d27-142e-4f12-9bbd-fc621d80b11b1669097176376-Cetaphil-Unisex-Sunscreen-7131669097175081-1.jpg"
Women Pure Cotton Co-Ord,JISORA,2798,1399,4.2,5,S,https://www.myntra.com/co-ords/jisora/jisora-women-blue--cream-printed-pure-cotton-co-ord/20041266/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20041266/2022/9/17/b858f850-5a90-46fc-87c3-bcf28c15e4ea1663429996894JISORAWomensCottonPrintedMaroonCo-ordinatePyjamaSet1.jpg"
V Neck Crepe Top,V&M,2199,799,3,,S,https://www.myntra.com/tops/vm/vm-v-neck-crepe-top/21303622/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21303622/2022/12/24/de37cb9d-2c0f-4f1f-bf4a-0fc1218c36081671894351226VMGreyCrepeTop1.jpg"
Self Designed Straight Kurta,Vishudh,1899,398,4.2,95,S,https://www.myntra.com/kurtas/vishudh/vishudh-women-turquoise-blue--navy-blue-self-designed-straight-kurta/9971515/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/6/11/cee78866-4605-4810-8c75-1d5438ce50da1560234910017-1.jpg"
Colourblocked Sneakers,Red Tape,4799,1295,4.5,61,UK3,https://www.myntra.com/casual-shoes/red-tape/red-tape-women-white--blue-colourblocked-sneakers/17330798/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17330798/2022/3/1/f83316b1-3800-4e21-b26c-1ed10c1cc9961646117620330RedTapeWomenWhiteColourblockedSneakers1.jpg"
Regular Fit Casual Shirt,Louis Philippe Jeans,1999,1199,4.3,41,40,https://www.myntra.com/shirts/louis-philippe-jeans/louis-philippe-jeans-men-white-regular-fit-solid-casual-shirt/12848654/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12848654/2020/11/21/4d3b03e1-9154-4703-afe0-60a13a0ba6cd1605953173478-Louis-Philippe-Jeans-Men-Shirts-7331605953171329-1.jpg"
Men Slim Fit Chinos,HIGHLANDER,999,599,3.9,5.2,32,https://www.myntra.com/trousers/highlander/highlander-men-olive-green-slim-fit-chinos/2343646/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2343646/2019/8/22/78c99709-6b27-4a1a-afdb-4dfd3f27128d1566479225945-HIGHLANDER-Men-Olive-Green-Slim-Fit-Solid-Chinos-54615664792-1.jpg"
Solid Dress,Tokyo Talkies,1299,558,4.4,30,XS,https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-women-attractive-lime-green-solid-dress/17143242/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17143242/2022/2/12/53b840e8-3e2c-4aae-963a-146c227df67d1644662611679TokyoTalkiesGreenSheathDress1.jpg"
Slim Fit Casual Shirt,RARE RABBIT,3499,2799,4.2,4,40,https://www.myntra.com/shirts/rare-rabbit/rare-rabbit-men-black-custom-slim-fit-casual-shirt/16713130/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16713130/2022/6/13/88145960-f29b-4814-8cc3-8703d9fb95771655135566484RARERABBITMenBlackCustomSlimFitCasualShirt1.jpg"
Women Graduated Flare Trousers,SASSAFRAS,1699,781,4.4,2.7,26,https://www.myntra.com/trousers/sassafras/sassafras-women-black-smart-high-rise-graduated-flare-trousers/14994900/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14994900/2021/8/26/f22d081d-9bb3-417f-b0cf-4674c40e66f21629960393430-SASSAFRAS-Women-Black-Smart-High-Rise-Chinos-Trousers-965162-1.jpg"
Women Pack of 2 Solid Relaxed-Fit Cotton Track Pants,Blinkin,1599,799,3.8,3,XL,https://www.myntra.com/track-pants/blinkin/blinkin-women-pack-of-2-maroon--black--solid-relaxed-fit-cotton-track-pants/20398312/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20398312/2022/11/8/56706a3b-0878-49c7-b913-d1b450351dfd1667882847500-Blinkin-Women-Pack-of-2-Maroon--Black--Solid-Relaxed-Fit-Cot-1.jpg"
Women Ethnic Motifs Printed Anarkali Kurta,KIMAYRA,2499,1199,4.8,,L,https://www.myntra.com/kurtas/kimayra/kimayra-women-brown-ethnic-motifs-printed-anarkali-kurta/21298428/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21298428/2022/12/24/35d90ee3-8137-4f50-8638-abe387970e451671867359287KIMAYRAWomenBrownEthnicMotifsPrintedAnarkaliKurta1.jpg"
Men Pure Cotton Printed Kurta,Anouk,999,499,3.9,16,M,https://www.myntra.com/kurtas/anouk/anouk-men-green--white-ethnic-motifs-printed-pure-cotton-straight-kurta/17593294/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17593294/2022/7/6/00ab51fa-02a8-498a-b15a-1bfe9e7f61ff1657108800970-Anouk-Men-Kurtas-6491657108800681-1.jpg"
Men 3 Ankle-Length Socks,ADIDAS,399,387,4.5,2.7,Onesize,https://www.myntra.com/socks/adidas/adidas-men-pack-of-3-ankle-length-socks/16881118/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16881118/2022/1/19/8e0b266e-9c99-4ece-88c0-b5549abc39101642602613703AdidasMensPackof3AnkleLength-Socks1.jpg"
Women Embroidered Kurti with Sharara With Dupatta,KALINI,2999,959,4,1.6,L,https://www.myntra.com/kurta-sets/kalini/kalini-women-pink-floral-embroidered-layered-gotta-patti-kurti-with-sharara--with-dupatta/18503778/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18503778/2022/5/30/6bd65bc0-6a32-4c55-9480-0f6e4c0382231653924747273KALINIAssamicaWomenPinkDyedKurtaPrintedShararawithDupatta1.jpg"
Men Washed Denim Jacket,Roadster,2299,1264,4.3,83,L,https://www.myntra.com/jackets/roadster/roadster-men-navy-blue-washed-denim-jacket/12288724/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12288724/2020/10/15/727d3dc9-c0f9-4fc4-bf4a-8f2b6650b6381602742181273-Roadster-Men-Jackets-9541602742179469-1.jpg"
Men Slim Fit Casual Shirt,Arrow Sport,2299,1379,0,0,39,https://www.myntra.com/shirts/arrow-sport/arrow-sport-men-manhattan-slim-fit-checked-casual-shirt/18236454/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18236454/2022/12/23/f01222db-eeda-4da9-b8e7-a6bb9802ea8a1671797422198-Arrow-Sport-Men-Shirts-8151671797421743-1.jpg"
Printed Kurta with Trousers,Varanga,2999,989,4.1,1.8,XXL,https://www.myntra.com/kurta-sets/varanga/varanga-women-sea-green--mustard-yellow-printed-kurta-with-trousers/13647600/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13647600/2021/3/2/c8bf10e9-e7a4-449b-9a0c-9d8be1598ef51614669766090-Varanga-Sea-Green-And-Mustard-Floral-Printed-Straight-Kurta--6.jpg"
Men Printed Formal Suit,Peter England Elite,8999,5849,4.5,,38,https://www.myntra.com/suits/peter-england-elite/peter-england-elite-men-purple-printed-slim-fit-single-breasted-two-piece-formal-suit/19029394/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19029394/2022/7/8/0614a1cc-7715-4b58-9b13-0ff4be45e7c01657296556709PeterEnglandEliteMenPurplePrintedSlim-FitSingle-BreastedTwo-1.jpg"
Men Tick & Full Shampoo- 250ml,HIVADO,,,0,0,240-260 ML,https://www.myntra.com/shampoo-and-conditioner/hivado/hivado-men-thick--full-shampoo-with-biotin--collagen---250-ml/21290606/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21290606/2022/12/23/a8e38690-d441-4889-9bf6-e86ab852c4821671793098124MensGroomingKit1.jpg"
Cotton Colourblocked T-shirt,Roadster,1399,559,4.1,43,S,https://www.myntra.com/tshirts/roadster/roadster-men-green--white-pure-cotton-colourblocked-polo-collar-t-shirt/12904100/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12904100/2022/2/17/39ce5d73-e1a7-4546-95c5-0bfd3f0475a61645087486982-Roadster-Men-Green--White-Pure-Cotton-Colourblocked-Polo-Col-1.jpg"
Floral Satin Saree,Anouk,5099,2039,4,35,Onesize,https://www.myntra.com/sarees/anouk/anouk-blue-floral-embroidered-satin-saree/16846726/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16846726/2022/2/3/d81c0838-9a5f-45a4-a93f-4163e6f9548c1643867893380SatinEmbroideryWorkSaree1.jpg"
Polka Dress With-Ruffled Shrug,DEEBACO,3299,1499,4.4,1.7,S,https://www.myntra.com/dresses/deebaco/deebaco-blue-polka-dress-with-ruffled-shrug/14646862/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14646862/2022/1/26/381bf8d7-be03-4c11-ae59-8b43ae4d70201643212101511DEEBACOBluePolkaDressWith-RuffledShrug1.jpg"
Women Geometric Printed Kurta,Anouk,1499,674,4.2,1.4,M,https://www.myntra.com/kurtas/anouk/anouk-women-olive-green--gold-toned-geometric-foil-printed-kurta/13789720/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13789720/2021/3/25/5a115051-541d-487e-8555-1560d90358361616674862361-Anouk-Women-Kurtas-1141616674861204-1.jpg"
Women Analogue Watch,DressBerry,2799,1119,4.3,2.2,Onesize,https://www.myntra.com/watches/dressberry/dressberry-women-brown-analogue-watch-mfb-pn-snt-c28/2211549/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2211549/2018/4/3/11522759022451-DressBerry-Women-Brown-Analogue-Watch-MFB-PN-SNT-C28-6671522759022263-1.jpg"
Printed Tiered Maxi Dress,Antheaa,2899,1594,4.3,15,S,https://www.myntra.com/dresses/antheaa/antheaa-purple--black-printed-tiered-maxi-dress/20298550/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20298550/2022/10/20/7b895df2-b66f-4d84-85f5-85e4e99deeaa1666270083325-Antheaa-Women-Dresses-3441666270082713-1.jpg"
Structured Sling Bag,MANGO,1990,1393,4.7,1,Onesize,https://www.myntra.com/handbags/mango/mango-structured-sling-bag/21538056/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21538056/2023/2/13/872c9085-96f5-4781-8ae1-570eb8e6c7c41676286390255MANGOStructuredSlingBag1.jpg"
Printed A-Line Kurta,Vishudh,2099,461,4,2,S,https://www.myntra.com/kurtas/vishudh/vishudh-women-navy-printed-a-line-kurta/2076190/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2076190/2019/7/30/c80861b3-bed2-4633-9849-1f86d5ec03061564469147488-Vishudh-Women-Navy-Printed-A-Line-Kurta-3061564469146311-1.jpg"
Men Slim-Fit Single-Breasted Three-Piece Formal Suit,Van Heusen,13999,12459,3.9,3,44,https://www.myntra.com/suits/van-heusen/van-heusen-men-maroon--black-slim-fit-single-breasted-three-piece-formal-suit/17695862/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17695862/2022/3/31/62f865fa-f347-4a63-9c0b-eeacb46d916f1648708999511LouisPhilippeMenMaroonBlackSlim-FitSingle-BreastedThree-Piec1.jpg"
Men Colourblocked Loafers,Mast & Harbour,2599,779,3.7,8,UK6,https://www.myntra.com/casual-shoes/mast--harbour/mast--harbour-men-grey-colourblocked-loafers/18285080/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18285080/2022/6/15/c8dece86-96f0-4434-a2da-fdb9f7104ce91655282235309MastHarbourMenGreyColourblockedLoafers1.jpg"
Light Pad NonWired Tshirt Bra,Clovia,599,311,4.1,3.4,32B,https://www.myntra.com/bra/clovia/clovia-non-wired-t-shirt-bra-with-layered-cups/2004660/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2004660/2017/7/24/11500892367427-Clovia-Non-Wired-T-Shirt-Bra-With-Layered-Cups-4821500892367309-1.jpg"
Men Walking Shoes,Red Tape,6999,1889,3.7,3,UK6,https://www.myntra.com/sports-shoes/red-tape/red-tape-men-black-mesh-walking-shoes/20576354/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20576354/2022/11/1/15c84f65-9dc6-477d-87ec-45a6362086681667313155781SportsShoes1.jpg"
Printed Elevated Bottom Jumpsuit,KASSUALLY,2199,879,4.3,1.3,S,https://www.myntra.com/jumpsuit/kassually/kassually-women-stylish-black-printed-elevated-bottom-jumpsuit/17371642/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17371642/2022/3/16/95aa79f2-9347-4473-beee-c406a2c400e91647415037784-KASSUALLY-Women-Jumpsuit-5841647415037230-1.jpg"
Cotton Kurta Set With Dupatta,KIMAYRA,2499,1699,4.2,9,M,https://www.myntra.com/kurta-sets/kimayra/kimayra-women-mustard-yellow-bandhani-printed-mirror-work-pure-cotton-kurta-with-palazzos--with-dupatta/20850476/buy,
Solid Polo Collar T-shirt,WROGN,1399,839,4.2,2,M,https://www.myntra.com/tshirts/wrogn/wrogn-men-mauve-solid-polo-collar-t-shirt/11363110/buy,
Men PU Sneakers,U.S. Polo Assn.,3999,2399,4.1,2,UK9,https://www.myntra.com/casual-shoes/us-polo-assn/u-s-polo-assn-men-off-white-colourblocked-pu-sneakers/15933406/buy,
Women Colourblocked Sneakers,Layasa,1999,799,3.4,2,UK4,https://www.myntra.com/casual-shoes/layasa/layasa-women-colourblocked-sneakers/21320486/buy,
Women Skinny Fit High-Rise Jeans,Levis,3299,1484,4.3,3,25,https://www.myntra.com/jeans/levis/levis-women-blue-skinny-fit-high-rise-light-fade-stretchable-jeans/18903190/buy,
