prod_name,brand_name,marked_price,discounted_price,rating,rating_count,size,product_link,img_link
Set of 2 Perfume,JOHN PHILLIPS,1500,999,0,0,Pack,https://www.myntra.com/perfume-and-body-mist/john-phillips/john-phillips-men-set-of-2-eau-de-french-perfume--after-shave-lotion-50ml100ml/21699200/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21699200/2023/1/25/fd82b7eb-146e-4476-a9ba-79bb19d8ac701674642436179PerfumeandBodyMist1.jpg"
Women Boyfriend Fit Jeans,all about you,1999,799,4,1,26,https://www.myntra.com/jeans/all-about-you/all-about-you-women-boyfriend-fit-mid-rise-stretchable-jeans/20557846/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20557846/2023/1/16/b13d4dae-b96f-4e06-8b2f-821c33e49fc91673862622123-all-about-you-Women-Jeans-1751673862621385-4.jpg"
Printed Slim Fit Casual Shirt,Powerlook,,,4.3,,47,https://www.myntra.com/shirts/powerlook/powerlook-men-navy-blue-slim-fit-floral-printed-casual-shirt/20767192/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20767192/2022/11/15/f5dd4f64-f6c9-44ae-9ddb-597b86107f9b1668536345979MensNavyBlueFlowersPrintFullSleevesShirt1.jpg"
Striped Henley Neck Pure Cotton T-shirt,Roadster,1099,549,4,2.4,S,https://www.myntra.com/tshirts/roadster/roadster-men-navy-blue--white-striped-henley-neck-pure-cotton-t-shirt/8023755/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/8023755/2019/2/28/3ccf7a01-9e78-409d-b357-70fffc8bfc251551339061011-Roadster-Men-Tshirts-7841551339059830-1.jpg"
Men Woven Design Running Shoes,WROGN,4399,2859,3.5,,UK8,https://www.myntra.com/sports-shoes/wrogn/wrogn-men-grey-woven-design-running-shoes/20604972/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20604972/2022/11/28/fcafc37f-c9b7-4dd2-9c9d-ba7e5fe8a6f31669631968708-WROGN-Men-Grey-Woven-Design-Running-Shoes-5671669631968368-1.jpg"
Men Woven Jolt 3 Running Shoes,ASICS,4999,4249,4.1,3,UK7,https://www.myntra.com/sports-shoes/asics/asics-men-navy-blue--green-woven-design-jolt-3-running-shoes/18789622/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18789622/2022/11/3/d795d817-4426-43cd-b9a3-16270afc67521667476436556-ASICS-Men-Navy-Blue--Green-Woven-Design-Jolt-3-Running-Shoes-1.jpg"
Men Printed Casual Shirt,Anouk,1899,1044,4,7,38,https://www.myntra.com/shirts/anouk/anouk-men-red--grey-floral-printed-pure-cotton-casual-shirt/18331076/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18331076/2022/9/6/1cb50057-abea-4284-aeb9-cddee41e2b7b1662463041720-Anouk-Men-Red--Grey-Floral-Printed-Pure-Cotton-Casual-Shirt--1.jpg"
Men Slim Fit Low-Rise Jeans,Jack & Jones,2999,1499,4.3,7,28,https://www.myntra.com/jeans/jack--jones/jack--jones-men-blue-glen-slim-fit-low-rise-light-fade-stretchable-jeans/19349248/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19349248/2022/12/14/f77ae374-c484-48a6-bf59-f6821a6da8f11670998677419-Jack--Jones-Men-Blue-Glen-Slim-Fit-Low-Rise-Light-Fade-Stret-1.jpg"
Women Analogue Watch,Daniel Klein,6100,2745,4.3,2,Onesize,https://www.myntra.com/watches/daniel-klein/daniel-klein-premium-women-navy-analogue-watch-dk11138-7/7026196/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/7026196/2019/2/5/e017baaa-b823-43e0-953d-61db68aa32861549349470431-Daniel-Klein-Premium-Women-Navy-Analogue-Watch-DK11138-7-332-1.jpg"
Floral Mini Dress,Tokyo Talkies,1099,527,4.4,34,XL,https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-sea-green--pink-floral-mini-dress/16200882/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16200882/2021/11/22/01ad2637-5424-41f3-961b-f53ffd97d1381637591207009TokyoTalkiesBlueFloralMiniDress1.jpg"
Sleeveless Bodycon Dress,SASSAFRAS,1599,767,4.5,1.5,M,https://www.myntra.com/dresses/sassafras/sassafras-black--high-neck-sleeveless-bodycon/15301238/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15301238/2021/9/6/6a2c9f53-1712-4c61-b703-627fa697a4181630917852899SareesLibasWomenSareesLibasWomenTrackPantsSASSAFRASWomenTrac1.jpg"
Men Solid Denim Jacket,HIGHLANDER,2749,989,3.9,1.5,M,https://www.myntra.com/jackets/highlander/highlander-men-white-solid-denim-jacket/10874696/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10874696/2022/12/24/8a7b0813-4f04-4c29-b699-596ac8ee7ba21671866838829-HIGHLANDER-Men-White-Solid-Denim-Jacket-6891671866838233-1.jpg"
Girls Midi Dress With Shrug,pspeaches,2500,1125,4.2,42,4-6Y,https://www.myntra.com/dresses/pspeaches/pspeaches-girls-yellow-striped-cotton-midi-dress-with-printed-shrug/17775244/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17775244/2022/4/6/efb7e9b0-470b-4bb5-99a7-8186f4a122ea1649224516381pspeachesYellowFloralMidiDress1.jpg"
Walnut Oil Hair Serum,Streax,130,117,4.4,1.9,30-50 ML,https://www.myntra.com/hair-serum/streax/streax-hair-serum-vitalised-with-walnut-oil-45ml/16548046/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16548046/2022/11/2/dffaec5d-5c12-401d-a852-b0dc27e07fb91667386295913-Streax-Hair-Serum-Vitalised-with-Walnut-Oil-45ml-23016673862-1.jpg"
Printed Kurta with Trousers,Seerat,4499,3599,0,0,S,https://www.myntra.com/kurta-sets/seerat/seerat-women-floral-printed-pure-silk-kurta-with-trousers/21360950/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21360950/2022/12/30/30652818-675b-4b25-a114-1039c0ebac241672407030396KurtaSets1.jpg"
Embroidered Georgette Kurta,HERE&NOW,1998,699,4.5,6,M,https://www.myntra.com/kurtas/herenow/herenow-women-chikankari-embroidered-thread-work-georgette-anarkali-kurta/20976052/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20976052/2022/11/29/997d19e2-baf5-4fb0-bc33-91c085d009b31669706398957Kurtas1.jpg"
Men Printed Cotton T-shirt,The Label Bar,999,589,0,0,L,https://www.myntra.com/tshirts/the-label-bar/the-label-bar-men-typography-printed-drop-shoulder-sleeves-cotton-t-shirt/21339826/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21339826/2022/12/29/5b28c23c-66d4-4726-9a5a-a1c27121ae411672287817551OliveGreenOversizeCottonBlendT-Shirt1.jpg"
Women Solid A-Line Top,Roadster,1899,664,4,1.1,M,https://www.myntra.com/tops/roadster/the-roadster-lifestyle-co-women-maroon-solid-a-line-top/11020996/buy,
Organic Cotton Varsity Jacket,Powerlook,2199,1960,3.4,,L,https://www.myntra.com/jackets/powerlook/powerlook-men-organic-cotton-varsity-jacket/21659222/buy,
Pure Cotton Solid Shirt,Roadster,1399,671,4.1,20,40,https://www.myntra.com/shirts/roadster/roadster-men-navy-blue-pure-cotton-solid-classic-casual-shirt/18242700/buy,
Vitamin C+E Sunscreen- SPF 50,DOT & KEY,495,445,4.5,20,40-50 ML,https://www.myntra.com/sunscreen/dot--key/dot--key-vitamin-ce-super-bright-sunscreen-spf-50-pa--50gm/20695910/buy,
Women Solid Track Pants,plusS,1599,591,4,19,M,https://www.myntra.com/track-pants/pluss/pluss-women-black-solid-track-pants/16989598/buy,
Men Driving Shoes,HIGHLANDER,1548,681,4.1,24,UK7,https://www.myntra.com/casual-shoes/highlander/highlander-men-navy-blue-driving-shoes/14336852/buy,
Men Running Shoes,ADIDAS,17999,16199,4.5,2,UK7,https://www.myntra.com/sports-shoes/adidas/adidas-men-black-textile-sustainable-running-shoes/17084164/buy,
Men Colourblocked Sneakers,Kook N Keech,2499,799,3.9,2,UK8,https://www.myntra.com/casual-shoes/kook-n-keech/kook-n-keech-men-colourblocked-synthetic-sneakers/19998626/buy,
Men Solid Travel Duffel Bag,ASTRID,2499,949,0,0,Onesize,https://www.myntra.com/duffel-bag/astrid/astrid-men-solid-small-travel-duffel-bag/21683812/buy,
Women Walking Shoes,HRX by Hrithik Roshan,3699,1664,4.3,53,UK6,https://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-blue-mesh-walking-shoes/11999708/buy,
Men Solid Leather Derbys,Red Chief,4899,2057,4,35,UK9,https://www.myntra.com/formal-shoes/red-chief/red-chief-men-black-solid-leather-formal-derbys/7695721/buy,
Women Embroidered Kurta with Trousers With Dupatta,Varanga,6999,1679,4.1,14,XXL,https://www.myntra.com/kurta-sets/varanga/varanga-women-blue-embroidered-kurta-with-trousers--with-dupatta/19397862/buy,
RENEW IN-SEASON Training Shoes,Nike,5995,5095,4.6,8,UK3,https://www.myntra.com/sports-shoes/nike/nike-women-mauve-renew-in-season-10-training-or-gym-shoes/11979842/buy,
Women Embroidered Kurta with Trousers With Dupatta,KALINI,4535,997,3.8,14,M,https://www.myntra.com/kurta-sets/kalini/kalini-women-green-embroidered-panelled-kurta-with-trousers--with-dupatta/18488212/buy,
Men Genuine Leather Wallet,WildHorn,1999,539,4.3,1.6,Onesize,https://www.myntra.com/wallets/wildhorn/wildhorn-men-brown-genuine-leather-wallet/1823100/buy,
Men Polo Collar T-shirt,Louis Philippe,1899,1139,4.5,44,3XL,https://www.myntra.com/tshirts/louis-philippe/louis-philippe-men-charcoal-grey-polo-collar-t-shirt/14047676/buy,
Men Two-Piece Formal Suit,Peter England Elite,8999,5849,4.5,1,40,https://www.myntra.com/suits/peter-england-elite/peter-england-elite-men-brown-self-design-slim-fit-single-breasted-two-piece-formal-suit/19856884/buy,
Men Casual Converse Sneakers,Harvard,2199,1055,3.4,2,UK8,https://www.myntra.com/casual-shoes/harvard/harvard-men-white-casual-converse-sneakers/20545804/buy,
Men Slim Fit Cotton Jeans,Duke,2849,2136,0,0,32,https://www.myntra.com/jeans/duke/duke-men-slim-fit-heavy-fade-stretchable-jeans/21283926/buy,
Floral Maxi Dress,plusS,2299,643,4.2,4.7,M,https://www.myntra.com/dresses/pluss/pluss-black-floral-printed-maxi-dress/9295347/buy,
Color Protect Shampoo-300 ml,GK HAIR,1950,1560,4.5,22,280-300 ML,https://www.myntra.com/shampoo-and-conditioner/gk-hair/gk-hair-color-protection-moisturising-global-keratin-shampoo-300-ml/16636122/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16636122/2022/1/13/6a928a15-f4f0-4147-8a9c-1ab2172c0cd01642052885828-GK-HAIR-Color-Protection-Moisturizing-Shampoo-300-ml-5781642-1.jpg"
Women Kurta with Palazzos With Dupatta,PANIT,4299,1504,4,5.8,S,https://www.myntra.com/kurta-sets/panit/panit-women-yellow-pleated-thread-work-kurta-with-palazzos--with-dupatta/12394870/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12394870/2020/9/2/f4040f5f-7d16-413c-8730-e390fa3f1ece1599054216986PANITWomenYellow1.jpg"
Men Slim Fit Jogger Jeans,WROGN,2999,1799,4.1,67,28,https://www.myntra.com/jeans/wrogn/wrogn-men-blue-mid-rise-low-distress-slim-fit-stretchable-jogger-jeans/11359252/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11359252/2020/6/5/aee3b9a5-0991-432a-ad6a-d19e4c3dcb7a1591341186475-WROGN-Men-Jeans-4771591341184253-1.jpg"
Gold-Plated Kundan  Stone-Studded Choker Necklace Set,ANIKAS CREATION,7999,3759,4.6,4,Onesize,https://www.myntra.com/jewellery-set/anikas-creation/-anikas-creation-gold-plated-sea-green-kundan--stone-studded-choker-necklace-set-/20236470/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20236470/2022/9/30/32e18976-3eb1-45bf-b076-32b20bf08dec1664537744344TraditionalPastalPinkSeaGreenKundanStoneBrassChokerSet1.jpg"
Women Kurta with Trousers & Dupatta,Berrylicious,3300,1450,0,0,M,https://www.myntra.com/kurta-sets/berrylicious/berrylicious-women-floral-embroidered-mirror-work-kurta-with-trousers--dupatta/21358830/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21358830/2022/12/30/220db5e9-a7b4-4a68-985f-9d4d73ecf3441672397538155BerryliciousPrintedEmbroidredKurtaSet1.jpg"
Bomber Jacket,Red Tape,7299,1459,4.2,16,M,https://www.myntra.com/jackets/red-tape/red-tape-men-navy-blue-bomber-jacket/19568330/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19568330/2022/8/19/c7161ae6-6be0-4f9c-bd07-1fdcbf5f7eef1660906581170Jackets1.jpg"
Block Heels Mules,Moonwalk,1499,899,3.7,,EURO36,https://www.myntra.com/heels/moonwalk/moonwalk-embellished-block-heels-mules/21353008/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21353008/2022/12/30/e35da30a-6c1c-4299-ac61-bb9e80d7b8131672389049168MoonwalkGold-TonedBlockMules1.jpg"
Embellished Sling Bag,Anekaant,1999,1139,4.4,1,Onesize,https://www.myntra.com/handbags/anekaant/anekaant-off-white-embellished-sling-bag/14167578/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14167578/2021/12/11/e9ab12ee-a3bc-485b-b5fc-d609670f3cc31639170681118-Anekaant-Off-White-Embellished-Sling-Bag-311639170680407-1.jpg"
Floral Shirt Style Top,DressBerry,1299,584,4.3,1.6,L,https://www.myntra.com/tops/dressberry/dressberry-black-floral-pleated-shirt-style-top/9932003/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/9932003/2019/7/25/f6c7a7e7-a67a-4087-878b-5933991fd07c1564058133283-DressBerry-Women-Tops-8651564058131087-1.jpg"
Women Analogue Watch,Titan,,,4.6,18,Onesize,https://www.myntra.com/watches/titan/titan-women-rose-gold-analogue-watch-2608wm01/10830710/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10830710/2022/6/20/8332996f-6101-4dec-99bb-bd63ceac75181655695725617-Titan-Women-Rose-Gold-Analogue-Watch-2608WM01-59216556957252-1.jpg"
Men Into The Woods EDP 100 ml,Roadster,,,4.3,85,75-100 ML,https://www.myntra.com/perfume-and-body-mist/roadster/roadster-men-into-the-woods-eau-de-parfum---100-ml/16750092/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16750092/2022/8/1/4cef7421-2359-4b2a-b167-5900edb6d66b1659355544059-Roadster-Men-Into-The-Woods-Eau-De-Parfum---100-ml-890165935-1.jpg"
ColorFit Pro 4 Smartwatch,NOISE,5999,3999,4.2,11,Onesize,https://www.myntra.com/smart-watches/noise/noise-colorfit-pro-4-smartwatch---pink/18856524/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18856524/2022/6/30/081fb8c6-57d6-46cc-bd35-9c50bd64b65a1656572085277-Noise-ColorFit-Pro-4-Smartwatch---Rose-Pink-441656572084942-1.jpg"
Cut-Out Georgette Sheath Dress,MISH,2599,1481,3.4,26,L,https://www.myntra.com/dresses/mish/mish-mauve-solid-cut-out-georgette-sheath-midi-dress/16990118/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16990118/2022/2/11/2a4d17c4-9ad2-443a-ad61-16ec8c1961871644556461037-MISH-Women-Dresses-8031644556460507-1.jpg"
Men Printed Casual Blazer,Mast & Harbour,5999,3599,4.1,22,38,https://www.myntra.com/blazers/mast--harbour/mast--harbour-men-navy-blue--grey-printed-single-breasted-casual-blazer/12311742/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12311742/2021/1/4/13151a01-356e-46db-9898-8f79b4d451381609753752663-Mast--Harbour-Men-Blazers-8751609753750575-1.jpg"
Men Pure Cotton T-shirt,Nautica,2599,1559,4.2,48,M,https://www.myntra.com/tshirts/nautica/nautica-men-dark-blue-solid-polo-collar-regular-sleeves-pure-cotton-t-shirt/11487342/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11487342/2020/6/17/e3958d19-7c4b-49ce-8a5c-e82ed6e6ef321592396334332-Nautica-Men-Tshirts-721592396332125-1.jpg"
Women Textured Trekking Shoes,El Paso,3949,789,3.7,88,UK3,https://www.myntra.com/casual-shoes/el-paso/el-paso-women-white-textured-faux-leather-casual-lace-up--trekking-shoes/17279106/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17279106/2022/3/23/358ed083-e7c0-42d7-95b4-7d3f787af7681648024624660-El-Paso-Women-White-Textured-Faux-Leather-Casual-Lace-Up--Tr-1.jpg"
Floral Cropped Top,Berrylush,1499,389,4.2,1.2,XS,https://www.myntra.com/tops/berrylush/berrylush-women-gorgeous-red-floral-cropped-top/16426480/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16426480/2022/1/7/ef763339-f162-4ec2-91ed-e334e16e60381641552999531-Berrylush-Women-Red-Multi-Floral-Print-Hanky-Hem-Cami-Top-25-1.jpg"
Men Skinny Fit Jeans,Roadster,1499,824,3.8,6.7,32,https://www.myntra.com/jeans/roadster/roadster-men-blue-skinny-fit-mid-rise-clean-look-stretchable-jeans/8962325/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/8962325/2019/6/19/ea7b9579-afe9-4a0d-bc75-a9b0262767081560945488204-Roadster-Men-Blue-Skinny-Fit-Mid-Rise-Clean-Look-Stretchable-1.jpg"
Men Leather Formal Loafers,Louis Philippe,8499,7224,0,0,UK9,https://www.myntra.com/formal-shoes/louis-philippe/louis-philippe-men-leather-formal-loafers/17238956/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17238956/2022/12/16/e84dc2a6-13a8-422d-98d9-2cc222e53a1f1671166369103-Louis-Philippe-Men-Formal-Shoes-8281671166368862-1.jpg"
Solid Shoulder Bag,Lino Perros,4995,1498,4.2,99,Onesize,https://www.myntra.com/handbags/lino-perros/lino-perros-navy-blue-solid-shoulder-bag/8096149/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/8096149/2022/7/13/e8fdd496-f2a8-4573-9cb1-bb223cb192081657702268145-Lino-Perros-Navy-Blue-Solid-Shoulder-Bag-3091657702267696-1.jpg"
Ninja Pro Max Plus Smartwatch,Fire-Boltt,7999,3499,4.2,7,43 mm,https://www.myntra.com/smart-watches/fire-boltt/fire-boltt-ninja-pro-max-plus-183-inch-smartwatch-with-ip68--spo2-monitoring-26bswaay10/21283778/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21283778/2022/12/28/8c8a7178-dbeb-41f3-a582-82b7305e1d051672212718508-Ninja-Pro-Max-Plus-7551672212717819-1.jpg"
Tailored Trousers,H&M,,,4.2,5,26,https://www.myntra.com/trousers/hm/hm-women-tailored-trousers/21161190/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21161190/2022/12/12/5f927d2a-50b2-4dbd-ac4a-f635d24b728f1670832954763Tailoredtrousers1.jpg"
Ethnic Motifs Banarasi Silk Blend Saree,Mitera,5199,1455,4.3,1.4,Onesize,https://www.myntra.com/sarees/mitera/mitera-brown--gold-coloured-ethnic-motifs-woven-design-silk-blend-banarasi-saree/14850348/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14850348/2021/7/29/08039a1b-9f5d-457e-88e7-75316d61501c1627562734575MiteraBrownGold-ColouredEthnicMotifsWovenDesignSilkBlendBana1.jpg"
Men PWRFrame TR Training Shoes,Puma,6999,5949,4.1,7,UK6,https://www.myntra.com/sports-shoes/puma/puma-men-white-pwrframe-tr-training-shoes/19102602/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19102602/2023/1/17/dd24142e-21a9-4bbd-b0e0-6afcaee2ed091673930795474PumaMenWhitePWRFrameTRTrainingShoes1.jpg"
Striped Regular Top,Tokyo Talkies,649,311,4.2,1.1,L,https://www.myntra.com/tops/tokyo-talkies/tokyo-talkies-black-striped-regular-top/15954022/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15954022/2021/10/28/de47acc3-8999-49c6-ad27-eb6db5b5eaf21635408506215TokyoTalkiesBlackStripedRegularTop1.jpg"
MG3710/65 Multi Groomer Set,Philips,1995,1545,4.3,1.2,Onesize,https://www.myntra.com/trimmer/philips/philips-mg371065-all-in-one-cordless-trimmer-3000-series-multi-groomer-set---black/17541242/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17541242/2022/3/28/589a45e4-c88f-481c-8063-41874dc6ef6a1648472216193-Philips-Men-Trimmer-7991648472215918-1.jpg"
